ISO,Year,Country,Classification,Disaster.Type,Disaster.Subgroup,Region,Continent,Total.Deaths..adjusted.,Total.Damage..adjusted.,CPI,X.1.90.per.day...poverty.gap.index,co2_per_capita,Constant,Damage.pergdp
SRB,2016,Serbia,Cold Temperate,Flood,Hydrological,Southern Europe,Europe,1,100001,93.87843648,4.1829,5.086,1,2.46E-06
SRB,2016,Serbia,Cold Temperate,Flood,Hydrological,Southern Europe,Europe,1,1,93.87843648,4.1829,5.086,1,2.46E-11
SRB,2017,Serbia,Cold Temperate,Extreme temperature,Meteorological,Southern Europe,Europe,7,1,95.87816577,3.268447,5.156,1,2.26E-11
SRB,2018,Serbia,Cold Temperate,Flood,Hydrological,Southern Europe,Europe,1,1,98.21999062,0.003935751,5.028,1,1.97E-11
SRB,2019,Serbia,Cold Temperate,Flood,Hydrological,Southern Europe,Europe,1,1,100,0.002572391,5.624,1,1.94E-11
STP,1983,Sao Tome and Principe,Tropical,Drought,Climatological,Middle Africa,Africa,1,1,38.9583793,3.612587,0.544,1,Inf
STP,1986,Sao Tome and Principe,Tropical,Epidemic,Biological,Middle Africa,Africa,151,1,42.87312983,5.309045,0.478,1,Inf
STP,1989,Sao Tome and Principe,Tropical,Epidemic,Biological,Middle Africa,Africa,32,1,48.48936537,6.45558,0.41,1,Inf
STP,2005,Sao Tome and Principe,Tropical,Epidemic,Biological,Middle Africa,Africa,26,1,76.38802721,9.68244,0.489,1,7.33E-09
SUR,2006,Suriname,Tropical,Flood,Hydrological,South America,Americas,4,1,78.85225551,15.23073,3.441,1,3.81E-10
SUR,2008,Suriname,Tropical,Flood,Hydrological,South America,Americas,3,1,84.21522909,14.91936,3.742,1,2.83E-10
SVK,1997,Slovakia,Cold Temperate,Flood,Hydrological,Eastern Europe,Europe,1,60001,62.7858352,0.5739162,8.193,1,2.17E-06
SVK,1998,Slovakia,Cold Temperate,Flood,Hydrological,Eastern Europe,Europe,55,45001,63.76045524,0.4941797,8.143,1,1.51E-06
SVK,1999,Slovakia,Cold Temperate,Flood,Hydrological,Eastern Europe,Europe,3,113301,65.15554686,0.4179266,7.978,1,3.72E-06
SVK,2000,Slovakia,Cold Temperate,Wildfire,Climatological,Eastern Europe,Europe,7,1,67.35575898,0.340162,7.622,1,3.43E-11
SVK,2001,Slovakia,Cold Temperate,Flood,Hydrological,Eastern Europe,Europe,2,6001,69.25933995,0.2619497,8.008,1,1.95E-07
SVK,2002,Slovakia,Cold Temperate,Flood,Hydrological,Eastern Europe,Europe,1,3001,70.35781897,0.1846335,7.773,1,8.54E-08
SVK,2003,Slovakia,Cold Temperate,Extreme temperature,Meteorological,Eastern Europe,Europe,1,150001,71.95500655,0.1090958,7.835,1,3.20E-06
SVK,2004,Slovakia,Cold Temperate,Storm,Meteorological,Eastern Europe,Europe,3,383301,73.88141244,0.006587101,7.924,1,6.69E-06
SVK,2004,Slovakia,Cold Temperate,Flood,Hydrological,Eastern Europe,Europe,2,1,73.88141244,0.006587101,7.924,1,1.74E-11
SVK,2005,Slovakia,Cold Temperate,Extreme temperature,Meteorological,Eastern Europe,Europe,1,1,76.38802721,0.00772877,7.926,1,1.59E-11
SVK,2005,Slovakia,Cold Temperate,Flood,Hydrological,Eastern Europe,Europe,2,1,76.38802721,0.00772877,7.926,1,1.59E-11
SVK,2006,Slovakia,Cold Temperate,Flood,Hydrological,Eastern Europe,Europe,2,1,78.85225551,0,7.883,1,1.41E-11
SVK,2006,Slovakia,Cold Temperate,Flood,Hydrological,Eastern Europe,Europe,1,1,78.85225551,0,7.883,1,1.41E-11
SVK,2007,Slovakia,Cold Temperate,Extreme temperature,Meteorological,Eastern Europe,Europe,2,1,81.10165893,0,7.59,1,1.16E-11
SVK,2010,Slovakia,Cold Temperate,Extreme temperature,Meteorological,Eastern Europe,Europe,123,1,85.2920606,0.2461051,7.108,1,1.11E-11
SVK,2010,Slovakia,Cold Temperate,Flood,Hydrological,Eastern Europe,Europe,2,25001,85.2920606,0.2461051,7.108,1,2.77E-07
SVK,2010,Slovakia,Cold Temperate,Flood,Hydrological,Eastern Europe,Europe,4,1,85.2920606,0.2461051,7.108,1,1.11E-11
SVK,2012,Slovakia,Cold Temperate,Extreme temperature,Meteorological,Eastern Europe,Europe,6,1,89.80529293,0.142337,6.634,1,1.06E-11
SVK,2013,Slovakia,Cold Temperate,Flood,Hydrological,Eastern Europe,Europe,2,1,91.12079403,0.1628869,6.549,1,1.01E-11
SVK,2017,Slovakia,Cold Temperate,Storm,Meteorological,Eastern Europe,Europe,1,1,95.87816577,0.6170748,6.614,1,1.05E-11
SVK,2019,Slovakia,Cold Temperate,Storm,Meteorological,Eastern Europe,Europe,2,1,100,0.08709268,6.189,1,9.52E-12
SVN,1998,Slovenia,Cold Temperate,Earthquake,Geophysical,Southern Europe,Europe,1,1,63.76045524,0.02239055,8.068,1,4.52E-11
SVN,2003,Slovenia,Cold Temperate,Extreme temperature,Meteorological,Southern Europe,Europe,290,80001,71.95500655,0,8.174,1,2.70E-06
SVN,2004,Slovenia,Cold Temperate,Earthquake,Geophysical,Southern Europe,Europe,2,10001,73.88141244,0.01055827,8.381,1,2.91E-07
SVN,2005,Slovenia,Cold Temperate,Flood,Hydrological,Southern Europe,Europe,1,5001,76.38802721,0.05468708,8.474,1,1.38E-07
SVN,2007,Slovenia,Cold Temperate,Storm,Meteorological,Southern Europe,Europe,1,100001,81.10165893,0.01777071,8.605,1,2.08E-06
SVN,2007,Slovenia,Cold Temperate,Storm,Meteorological,Southern Europe,Europe,7,292001,81.10165893,0.01777071,8.605,1,6.08E-06
SVN,2012,Slovenia,Cold Temperate,Flood,Hydrological,Southern Europe,Europe,1,265001,89.80529293,0.00401449,7.647,1,5.69E-06
SVN,2014,Slovenia,Cold Temperate,Flood,Hydrological,Southern Europe,Europe,4,1,92.59898057,0,6.549,1,2.00E-11
SVN,2014,Slovenia,Cold Temperate,Extreme temperature,Meteorological,Southern Europe,Europe,2,1,92.59898057,0,6.549,1,2.00E-11
SWE,1985,Sweden,Cold Temperate,Flood,Hydrological,Northern Europe,Europe,12,5801,42.07452677,0.1017453,7.462,1,5.08E-08
SWE,1990,Sweden,Cold Temperate,Storm,Meteorological,Northern Europe,Europe,1,5001,51.106795,0.01832634,6.697,1,1.91E-08
SWE,1990,Sweden,Cold Temperate,Storm,Meteorological,Northern Europe,Europe,1,5001,51.106795,0.01832634,6.697,1,1.91E-08
SWE,1999,Sweden,Cold Temperate,Storm,Meteorological,Northern Europe,Europe,4,160001,65.15554686,0.02177221,6.295,1,5.84E-07
SWE,2002,Sweden,Cold Temperate,Epidemic,Biological,Northern Europe,Europe,1,1,70.35781897,0.1586934,6.346,1,3.75E-12
SWE,2002,Sweden,Cold Temperate,Storm,Meteorological,Northern Europe,Europe,2,1,70.35781897,0.1586934,6.346,1,3.75E-12
SWE,2002,Sweden,Cold Temperate,Epidemic,Biological,Northern Europe,Europe,1,1,70.35781897,0.1586934,6.346,1,3.75E-12
SWE,2005,Sweden,Cold Temperate,Extreme temperature,Meteorological,Northern Europe,Europe,1,1,76.38802721,0.7738151,5.962,1,2.55E-12
SWE,2005,Sweden,Cold Temperate,Storm,Meteorological,Northern Europe,Europe,8,2800001,76.38802721,0.7738151,5.962,1,7.14E-06
SWE,2013,Sweden,Cold Temperate,Storm,Meteorological,Northern Europe,Europe,8,1,91.12079403,0.5146785,4.7,1,1.70E-12
SWE,2018,Sweden,Cold Temperate,Wildfire,Climatological,Northern Europe,Europe,1,102001,98.21999062,0.6070504,4.222,1,1.84E-07
SWZ,1981,Swaziland,Sub Tropical,Drought,Climatological,Southern Africa,Africa,501,1,35.56517152,65.27546,0.717,1,1.75E-09
SWZ,1984,Swaziland,Sub Tropical,Drought,Climatological,Southern Africa,Africa,1,1,40.63380386,65.81868,0.494,1,2.02E-09
SWZ,1984,Swaziland,Sub Tropical,Storm,Meteorological,Southern Africa,Africa,54,54153,40.63380386,65.81868,0.494,1,0.000109516
SWZ,1990,Swaziland,Sub Tropical,Drought,Climatological,Southern Africa,Africa,1,1740,51.106795,52.32548,1.167,1,1.56E-06
SWZ,1992,Swaziland,Sub Tropical,Epidemic,Biological,Southern Africa,Africa,31,1,54.88464241,52.43424,0.959,1,7.78E-10
SWZ,1996,Swaziland,Sub Tropical,Epidemic,Biological,Southern Africa,Africa,81,1,61.35162973,38.9546,0.833,1,6.24E-10
SWZ,2000,Swaziland,Sub Tropical,Epidemic,Biological,Southern Africa,Africa,33,1,67.35575898,19.77167,1.203,1,5.75E-10
SWZ,2000,Swaziland,Sub Tropical,Flood,Hydrological,Southern Africa,Africa,1,51,67.35575898,19.77167,1.203,1,2.93E-08
SWZ,2001,Swaziland,Sub Tropical,Drought,Climatological,Southern Africa,Africa,1,1,69.25933995,17.97731,1.081,1,6.48E-10
SWZ,2005,Swaziland,Sub Tropical,Storm,Meteorological,Southern Africa,Africa,1,1,76.38802721,17.32142,0.985,1,3.15E-10
SWZ,2006,Swaziland,Sub Tropical,Storm,Meteorological,Southern Africa,Africa,2,1,78.85225551,17.07961,0.98,1,3.04E-10
SWZ,2007,Swaziland,Sub Tropical,Drought,Climatological,Southern Africa,Africa,1,1,81.10165893,16.9363,0.998,1,2.88E-10
SWZ,2007,Swaziland,Sub Tropical,Wildfire,Climatological,Southern Africa,Africa,3,1,81.10165893,16.9363,0.998,1,2.88E-10
SWZ,2008,Swaziland,Sub Tropical,Flood,Hydrological,Southern Africa,Africa,1,1,84.21522909,17.02039,0.974,1,3.04E-10
SWZ,2014,Swaziland,Sub Tropical,Flood,Hydrological,Southern Africa,Africa,12,1,92.59898057,10.18372,0.703,1,2.26E-10
SWZ,2016,Swaziland,Sub Tropical,Drought,Climatological,Southern Africa,Africa,1,1,93.87843648,9.81734,0.947,1,2.62E-10
SWZ,2019,Swaziland,Sub Tropical,Drought,Climatological,Southern Africa,Africa,1,1,100,9.12554,0.882,1,2.24E-10
SYC,1997,Seychelles,Tropical,Flood,Hydrological,Eastern Africa,Africa,6,1701,62.7858352,0.1720377,3.507,1,3.02E-06
SYC,2002,Seychelles,Tropical,Storm,Meteorological,Eastern Africa,Africa,1,1,70.35781897,0.1366412,4.14,1,1.43E-09
SYC,2004,Seychelles,Tropical,Earthquake,Geophysical,Eastern Africa,Africa,4,30001,73.88141244,0.1644777,4.235,1,3.57E-05
SYC,2005,Seychelles,Tropical,Epidemic,Biological,Eastern Africa,Africa,1,1,76.38802721,0.1136276,4.298,1,1.09E-09
SYC,2013,Seychelles,Tropical,Storm,Meteorological,Eastern Africa,Africa,1,9301,91.12079403,0.4592132,4.433,1,7.00E-06
SYC,2014,Seychelles,Tropical,Flood,Hydrological,Eastern Africa,Africa,1,1,92.59898057,0.3823338,4.9,1,7.45E-10
SYC,2016,Seychelles,Tropical,Epidemic,Biological,Eastern Africa,Africa,1,1,93.87843648,0.2389846,5.589,1,7.01E-10
SYR,1999,Syrian Arab Republic,Warm Temperate,Drought,Climatological,Western Asia,Asia,1,1,65.15554686,0.3027556,3.233,1,6.30E-11
SYR,2001,Syrian Arab Republic,Warm Temperate,Storm,Meteorological,Western Asia,Asia,28,1,69.25933995,0.2186529,2.871,1,4.74E-11
SYR,2002,Syrian Arab Republic,Warm Temperate,Landslide,Hydrological,Western Asia,Asia,81,1,70.35781897,0.1531599,2.25,1,4.63E-11
SYR,2004,Syrian Arab Republic,Warm Temperate,Storm,Meteorological,Western Asia,Asia,6,1,73.88141244,0.1139743,2.826,1,3.99E-11
SYR,2006,Syrian Arab Republic,Warm Temperate,Flood,Hydrological,Western Asia,Asia,7,1,78.85225551,0.08389634,2.772,1,3.00E-11
SYR,2008,Syrian Arab Republic,Warm Temperate,Drought,Climatological,Western Asia,Asia,1,1,84.21522909,0.06286488,3.236,1,Inf
SYR,2015,Syrian Arab Republic,Warm Temperate,Storm,Meteorological,Western Asia,Asia,5,1,92.70882199,1.743719,1.565,1,Inf
SYR,2015,Syrian Arab Republic,Warm Temperate,Storm,Meteorological,Western Asia,Asia,10,1,92.70882199,1.743719,1.565,1,Inf
SYR,2019,Syrian Arab Republic,Warm Temperate,Flood,Hydrological,Western Asia,Asia,3,1,100,9.435153,1.816,1,Inf
TCD,1985,Chad,Tropical,Flood,Hydrological,Middle Africa,Africa,1,1,42.07452677,25.51036,0.035,1,9.68E-10
TCD,1986,Chad,Tropical,Insect infestation,Biological,Middle Africa,Africa,1,1,42.87312983,28.09611,0.036,1,9.36E-10
TCD,1987,Chad,Tropical,Insect infestation,Biological,Middle Africa,Africa,1,1,44.44423842,30.16085,0.037,1,8.60E-10
TCD,1987,Chad,Tropical,Insect infestation,Biological,Middle Africa,Africa,1,1,44.44423842,30.16085,0.037,1,8.60E-10
TCD,1988,Chad,Tropical,Epidemic,Biological,Middle Africa,Africa,434,1,46.25655683,26.0315,0.012,1,6.74E-10
TCD,1988,Chad,Tropical,Flood,Hydrological,Middle Africa,Africa,44,1,46.25655683,26.0315,0.012,1,6.74E-10
TCD,1988,Chad,Tropical,Insect infestation,Biological,Middle Africa,Africa,1,1,46.25655683,26.0315,0.012,1,6.74E-10
TCD,1988,Chad,Tropical,Storm,Meteorological,Middle Africa,Africa,12,158,46.25655683,26.0315,0.012,1,1.07E-07
TCD,1991,Chad,Tropical,Flood,Hydrological,Middle Africa,Africa,40,1,53.27115662,26.38574,0.062,1,5.33E-10
TCD,1991,Chad,Tropical,Epidemic,Biological,Middle Africa,Africa,1263,1,53.27115662,26.38574,0.062,1,5.33E-10
TCD,1993,Chad,Tropical,Drought,Climatological,Middle Africa,Africa,1,1,56.50464564,32.2741,0.061,1,6.83E-10
TCD,1995,Chad,Tropical,Flood,Hydrological,Middle Africa,Africa,3,1,59.60449489,30.64249,0.06,1,6.92E-10
TCD,1996,Chad,Tropical,Epidemic,Biological,Middle Africa,Africa,95,1,61.35162973,31.0902,0.06,1,6.22E-10
TCD,1997,Chad,Tropical,Epidemic,Biological,Middle Africa,Africa,240,1,62.7858352,30.30812,0.06,1,6.47E-10
TCD,1997,Chad,Tropical,Drought,Climatological,Middle Africa,Africa,1,1,62.7858352,30.30812,0.06,1,6.47E-10
TCD,1998,Chad,Tropical,Flood,Hydrological,Middle Africa,Africa,1,1,63.76045524,29.0973,0.059,1,5.73E-10
TCD,1999,Chad,Tropical,Flood,Hydrological,Middle Africa,Africa,1,1,65.15554686,30.69909,0.059,1,6.52E-10
TCD,2000,Chad,Tropical,Epidemic,Biological,Middle Africa,Africa,603,1,67.35575898,32.43054,0.058,1,7.22E-10
TCD,2000,Chad,Tropical,Epidemic,Biological,Middle Africa,Africa,608,1,67.35575898,32.43054,0.058,1,7.22E-10
TCD,2001,Chad,Tropical,Epidemic,Biological,Middle Africa,Africa,114,1,69.25933995,29.69436,0.058,1,5.85E-10
TCD,2001,Chad,Tropical,Flood,Hydrological,Middle Africa,Africa,101,1001,69.25933995,29.69436,0.058,1,5.85E-07
TCD,2001,Chad,Tropical,Drought,Climatological,Middle Africa,Africa,1,1,69.25933995,29.69436,0.058,1,5.85E-10
TCD,2003,Chad,Tropical,Epidemic,Biological,Middle Africa,Africa,12,1,71.95500655,24.51713,0.079,1,3.65E-10
TCD,2004,Chad,Tropical,Epidemic,Biological,Middle Africa,Africa,22,1,73.88141244,16.47176,0.077,1,2.26E-10
TCD,2004,Chad,Tropical,Insect infestation,Biological,Middle Africa,Africa,1,1,73.88141244,16.47176,0.077,1,2.26E-10
TCD,2004,Chad,Tropical,Epidemic,Biological,Middle Africa,Africa,124,1,73.88141244,16.47176,0.077,1,2.26E-10
TCD,2005,Chad,Tropical,Epidemic,Biological,Middle Africa,Africa,116,1,76.38802721,13.38481,0.076,1,1.50E-10
TCD,2006,Chad,Tropical,Epidemic,Biological,Middle Africa,Africa,21,1,78.85225551,14.58124,0.076,1,1.35E-10
TCD,2006,Chad,Tropical,Flood,Hydrological,Middle Africa,Africa,53,1,78.85225551,14.58124,0.076,1,1.35E-10
TCD,2007,Chad,Tropical,Storm,Meteorological,Middle Africa,Africa,15,1,81.10165893,15.05905,0.079,1,1.16E-10
TCD,2007,Chad,Tropical,Flood,Hydrological,Middle Africa,Africa,4,1,81.10165893,15.05905,0.079,1,1.16E-10
TCD,2007,Chad,Tropical,Flood,Hydrological,Middle Africa,Africa,13,1,81.10165893,15.05905,0.079,1,1.16E-10
TCD,2008,Chad,Tropical,Flood,Hydrological,Middle Africa,Africa,1,1,84.21522909,15.57322,0.083,1,9.62E-11
TCD,2008,Chad,Tropical,Epidemic,Biological,Middle Africa,Africa,23,1,84.21522909,15.57322,0.083,1,9.62E-11
TCD,2008,Chad,Tropical,Flood,Hydrological,Middle Africa,Africa,1,1,84.21522909,15.57322,0.083,1,9.62E-11
TCD,2009,Chad,Tropical,Flood,Hydrological,Middle Africa,Africa,4,1,83.91580741,15.79083,0.082,1,1.08E-10
TCD,2009,Chad,Tropical,Flood,Hydrological,Middle Africa,Africa,4,1,83.91580741,15.79083,0.082,1,1.08E-10
TCD,2009,Chad,Tropical,Epidemic,Biological,Middle Africa,Africa,103,1,83.91580741,15.79083,0.082,1,1.08E-10
TCD,2009,Chad,Tropical,Drought,Climatological,Middle Africa,Africa,1,1,83.91580741,15.79083,0.082,1,1.08E-10
TCD,2010,Chad,Tropical,Epidemic,Biological,Middle Africa,Africa,116,1,85.2920606,14.00903,0.083,1,9.37E-11
TCD,2010,Chad,Tropical,Epidemic,Biological,Middle Africa,Africa,33,1,85.2920606,14.00903,0.083,1,9.37E-11
TCD,2010,Chad,Tropical,Epidemic,Biological,Middle Africa,Africa,93,1,85.2920606,14.00903,0.083,1,9.37E-11
TCD,2010,Chad,Tropical,Flood,Hydrological,Middle Africa,Africa,25,1,85.2920606,14.00903,0.083,1,9.37E-11
TCD,2011,Chad,Tropical,Epidemic,Biological,Middle Africa,Africa,125,1,87.98460292,15.1902,0.09,1,8.22E-11
TCD,2011,Chad,Tropical,Epidemic,Biological,Middle Africa,Africa,434,1,87.98460292,15.1902,0.09,1,8.22E-11
TCD,2012,Chad,Tropical,Epidemic,Biological,Middle Africa,Africa,89,1,89.80529293,14.04092,0.048,1,8.09E-11
TCD,2012,Chad,Tropical,Flood,Hydrological,Middle Africa,Africa,21,10001,89.80529293,14.04092,0.048,1,8.09E-07
TCD,2012,Chad,Tropical,Flood,Hydrological,Middle Africa,Africa,1,1,89.80529293,14.04092,0.048,1,8.09E-11
TCD,2012,Chad,Tropical,Drought,Climatological,Middle Africa,Africa,1,1,89.80529293,14.04092,0.048,1,8.09E-11
TCD,2017,Chad,Tropical,Epidemic,Biological,Middle Africa,Africa,59,1,95.87816577,16.49135,0.069,1,1.00E-10
TCD,2017,Chad,Tropical,Drought,Climatological,Middle Africa,Africa,1,1,95.87816577,16.49135,0.069,1,1.00E-10
TCD,2018,Chad,Tropical,Epidemic,Biological,Middle Africa,Africa,91,1,98.21999062,16.65694,0.068,1,8.90E-11
TCD,2019,Chad,Tropical,Flood,Hydrological,Middle Africa,Africa,1,1,100,16.60558,0.063,1,8.84E-11
TCD,2019,Chad,Tropical,Landslide,Hydrological,Middle Africa,Africa,53,1,100,16.60558,0.063,1,8.84E-11
TGO,1988,Togo,Tropical,Epidemic,Biological,Western Africa,Africa,51,1,46.25655683,16.92986,0.269,1,7.25E-10
TGO,1989,Togo,Tropical,Drought,Climatological,Western Africa,Africa,1,1,48.48936537,16.5621,0.278,1,7.39E-10
TGO,1994,Togo,Tropical,Flood,Hydrological,Western Africa,Africa,1,1,57.97797424,22.81236,0.244,1,1.02E-09
TGO,1995,Togo,Tropical,Flood,Hydrological,Western Africa,Africa,4,1,59.60449489,21.06114,0.278,1,7.64E-10
TGO,1995,Togo,Tropical,Flood,Hydrological,Western Africa,Africa,1,1,59.60449489,21.06114,0.278,1,7.64E-10
TGO,1996,Togo,Tropical,Epidemic,Biological,Western Africa,Africa,1,1,61.35162973,19.16466,0.291,1,6.82E-10
TGO,1996,Togo,Tropical,Epidemic,Biological,Western Africa,Africa,361,1,61.35162973,19.16466,0.291,1,6.82E-10
TGO,1998,Togo,Tropical,Epidemic,Biological,Western Africa,Africa,240,1,63.76045524,17.60565,0.278,1,6.30E-10
TGO,1998,Togo,Tropical,Flood,Hydrological,Western Africa,Africa,1,1,63.76045524,17.60565,0.278,1,6.30E-10
TGO,1999,Togo,Tropical,Flood,Hydrological,Western Africa,Africa,1,1,65.15554686,17.82729,0.387,1,6.34E-10
TGO,2001,Togo,Tropical,Epidemic,Biological,Western Africa,Africa,49,1,69.25933995,19.70056,0.229,1,6.75E-10
TGO,2001,Togo,Tropical,Epidemic,Biological,Western Africa,Africa,188,1,69.25933995,19.70056,0.229,1,6.75E-10
TGO,2002,Togo,Tropical,Epidemic,Biological,Western Africa,Africa,96,1,70.35781897,19.3217,0.254,1,5.89E-10
TGO,2003,Togo,Tropical,Epidemic,Biological,Western Africa,Africa,41,1,71.95500655,18.02003,0.339,1,4.74E-10
TGO,2006,Togo,Tropical,Flood,Hydrological,Western Africa,Africa,1,1,78.85225551,21.69972,0.26,1,4.26E-10
TGO,2007,Togo,Tropical,Flood,Hydrological,Western Africa,Africa,42,1,81.10165893,23.88398,0.256,1,3.76E-10
TGO,2008,Togo,Tropical,Flood,Hydrological,Western Africa,Africa,7,1,84.21522909,24.2804,0.25,1,3.02E-10
TGO,2008,Togo,Tropical,Epidemic,Biological,Western Africa,Africa,7,1,84.21522909,24.2804,0.25,1,3.02E-10
TGO,2009,Togo,Tropical,Flood,Hydrological,Western Africa,Africa,1,1,83.91580741,23.82922,0.438,1,2.97E-10
TGO,2010,Togo,Tropical,Flood,Hydrological,Western Africa,Africa,22,1,85.2920606,23.82871,0.404,1,2.92E-10
TGO,2010,Togo,Tropical,Epidemic,Biological,Western Africa,Africa,61,1,85.2920606,23.82871,0.404,1,2.92E-10
TGO,2010,Togo,Tropical,Flood,Hydrological,Western Africa,Africa,2,1,85.2920606,23.82871,0.404,1,2.92E-10
TGO,2013,Togo,Tropical,Epidemic,Biological,Western Africa,Africa,8,1,91.12079403,22.22248,0.236,1,2.31E-10
TGO,2015,Togo,Tropical,Epidemic,Biological,Western Africa,Africa,25,1,92.70882199,20.69335,0.255,1,2.39E-10
TGO,2017,Togo,Tropical,Flood,Hydrological,Western Africa,Africa,1,1,95.87816577,19.31578,0.287,1,2.07E-10
THA,1981,Thailand,Tropical,Storm,Meteorological,South-Eastern Asia,Asia,56,13001,35.56517152,4.919244,0.782,1,3.73E-07
THA,1981,Thailand,Tropical,Storm,Meteorological,South-Eastern Asia,Asia,1,1,35.56517152,4.919244,0.782,1,2.87E-11
THA,1983,Thailand,Tropical,Flood,Hydrological,South-Eastern Asia,Asia,51,1,38.9583793,4.229943,0.839,1,2.50E-11
THA,1984,Thailand,Tropical,Flood,Hydrological,South-Eastern Asia,Asia,1,400001,40.63380386,3.896739,0.892,1,9.57E-06
THA,1984,Thailand,Tropical,Flood,Hydrological,South-Eastern Asia,Asia,18,3001,40.63380386,3.896739,0.892,1,7.18E-08
THA,1985,Thailand,Tropical,Flood,Hydrological,South-Eastern Asia,Asia,19,3601,42.07452677,3.637659,0.927,1,9.26E-08
THA,1986,Thailand,Tropical,Flood,Hydrological,South-Eastern Asia,Asia,43,2001,42.87312983,3.327888,0.929,1,4.64E-08
THA,1987,Thailand,Tropical,Flood,Hydrological,South-Eastern Asia,Asia,25,7201,44.44423842,2.901327,1.044,1,1.42E-07
THA,1988,Thailand,Tropical,Flood,Hydrological,South-Eastern Asia,Asia,665,169147,46.25655683,2.474136,1.206,1,2.74E-06
THA,1989,Thailand,Tropical,Storm,Meteorological,South-Eastern Asia,Asia,459,452001,48.48936537,2.083036,1.395,1,6.26E-06
THA,1990,Thailand,Tropical,Storm,Meteorological,South-Eastern Asia,Asia,37,50001,51.106795,1.734806,1.554,1,5.86E-07
THA,1991,Thailand,Tropical,Flood,Hydrological,South-Eastern Asia,Asia,17,1,53.27115662,1.581224,1.69,1,1.02E-11
THA,1991,Thailand,Tropical,Drought,Climatological,South-Eastern Asia,Asia,1,1,53.27115662,1.581224,1.69,1,1.02E-11
THA,1991,Thailand,Tropical,Storm,Meteorological,South-Eastern Asia,Asia,39,8324,53.27115662,1.581224,1.69,1,8.47E-08
THA,1991,Thailand,Tropical,Flood,Hydrological,South-Eastern Asia,Asia,2,1479,53.27115662,1.581224,1.69,1,1.51E-08
THA,1992,Thailand,Tropical,Storm,Meteorological,South-Eastern Asia,Asia,1,1,54.88464241,1.098198,1.833,1,8.97E-12
THA,1992,Thailand,Tropical,Storm,Meteorological,South-Eastern Asia,Asia,1,1,54.88464241,1.098198,1.833,1,8.97E-12
THA,1992,Thailand,Tropical,Storm,Meteorological,South-Eastern Asia,Asia,4,1,54.88464241,1.098198,1.833,1,8.97E-12
THA,1992,Thailand,Tropical,Storm,Meteorological,South-Eastern Asia,Asia,4,1,54.88464241,1.098198,1.833,1,8.97E-12
THA,1993,Thailand,Tropical,Flood,Hydrological,South-Eastern Asia,Asia,24,1261001,56.50464564,0.7696658,2.073,1,9.78E-06
THA,1993,Thailand,Tropical,Flood,Hydrological,South-Eastern Asia,Asia,15,400101,56.50464564,0.7696658,2.073,1,3.10E-06
THA,1993,Thailand,Tropical,Drought,Climatological,South-Eastern Asia,Asia,1,2001,56.50464564,0.7696658,2.073,1,1.55E-08
THA,1993,Thailand,Tropical,Storm,Meteorological,South-Eastern Asia,Asia,1,25071,56.50464564,0.7696658,2.073,1,1.95E-07
THA,1993,Thailand,Tropical,Flood,Hydrological,South-Eastern Asia,Asia,5,319851,56.50464564,0.7696658,2.073,1,2.48E-06
THA,1993,Thailand,Tropical,Storm,Meteorological,South-Eastern Asia,Asia,5,106901,56.50464564,0.7696658,2.073,1,8.29E-07
THA,1994,Thailand,Tropical,Flood,Hydrological,South-Eastern Asia,Asia,12,30001,57.97797424,0.5074296,2.264,1,2.05E-07
THA,1994,Thailand,Tropical,Flood,Hydrological,South-Eastern Asia,Asia,61,238001,57.97797424,0.5074296,2.264,1,1.62E-06
THA,1994,Thailand,Tropical,Landslide,Hydrological,South-Eastern Asia,Asia,10,1,57.97797424,0.5074296,2.264,1,6.82E-12
THA,1994,Thailand,Tropical,Storm,Meteorological,South-Eastern Asia,Asia,1,1,57.97797424,0.5074296,2.264,1,6.82E-12
THA,1994,Thailand,Tropical,Storm,Meteorological,South-Eastern Asia,Asia,10,8001,57.97797424,0.5074296,2.264,1,5.45E-08
THA,1994,Thailand,Tropical,Storm,Meteorological,South-Eastern Asia,Asia,11,12001,57.97797424,0.5074296,2.264,1,8.18E-08
THA,1994,Thailand,Tropical,Flood,Hydrological,South-Eastern Asia,Asia,32,1,57.97797424,0.5074296,2.264,1,6.82E-12
THA,1995,Thailand,Tropical,Earthquake,Geophysical,South-Eastern Asia,Asia,1,1,59.60449489,0.3829483,2.615,1,5.91E-12
THA,1995,Thailand,Tropical,Storm,Meteorological,South-Eastern Asia,Asia,28,1,59.60449489,0.3829483,2.615,1,5.91E-12
THA,1995,Thailand,Tropical,Flood,Hydrological,South-Eastern Asia,Asia,232,140501,59.60449489,0.3829483,2.615,1,8.30E-07
THA,1996,Thailand,Tropical,Storm,Meteorological,South-Eastern Asia,Asia,10,150001,61.35162973,0.3261339,2.889,1,8.20E-07
THA,1996,Thailand,Tropical,Flood,Hydrological,South-Eastern Asia,Asia,92,501,61.35162973,0.3261339,2.889,1,2.74E-09
THA,1997,Thailand,Tropical,Storm,Meteorological,South-Eastern Asia,Asia,153,5001,62.7858352,0.2729512,2.935,1,3.33E-08
THA,1997,Thailand,Tropical,Storm,Meteorological,South-Eastern Asia,Asia,47,39501,62.7858352,0.2729512,2.935,1,2.63E-07
